house_title,price,more_details_link,location
3 Bed Townhouse with En Suite at Thogoto,"KSh 12,000,000",https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-gikambura-3748135,"Damacrest School Area, Thogoto, Gikambura, Kikuyu"
4 Bed House with En Suite in Runda,"KSh 350,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-runda-3695883,"Runda, Westlands"
2 Bed Villa with En Suite at Shanzu,"KSh 7,500,000",https://www.buyrentkenya.com/listings/2-bedroom-villa-for-sale-shanzu-3745298,"Go Kart,Shanzu, Shanzu"
5 Bed House with En Suite at Mimosa Road,"KSh 150,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3747878,"78, Mimosa Road, Runda, Westlands"
4 Bed House in Malindi,"KSh 12,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-malindi-3747863,Malindi
5 Bed Townhouse with En Suite at Acacia,"KSh 28,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kiambu-road-3733618,"Migaa Golf Estate, Acacia, Kiambu Road"
3 Bed Townhouse with En Suite in Windsor,"KSh 20,000,000",https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-windsor-3720295,"Windsor, Roysambu"
4 Bed House with En Suite in Syokimau,"KSh 23,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-syokimau-3747287,Syokimau
5 Bed Townhouse with En Suite at Off James Gichuru Road,"KSh 60,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-61-3696330,"Off James Gichuru Road, Lavington"
3 Bed House with En Suite at Near Rainbow Resort,"KSh 18,000,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-ruiru-63-3698521,"Behind Zetech University, Near Rainbow Resort, Ruiru"
3 Bed Townhouse with En Suite at Syokimau,"KSh 13,000,000",https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-mombasa-road-64-3698985,"Bustani Estate, Syokimau, Mombasa Road"
4 Bed Townhouse with En Suite at Lavington,"KSh 85,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3738679,Lavington
5 Bed Townhouse with En Suite at Lavington,"KSh 98,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3738771,Lavington
4 Bed House with En Suite at Kahawa Sukari,"KSh 36,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-thika-road-3747142,"Kahawa Sukari, Thika Road"
3 Bed House with En Suite in Ruiru,"KSh 9,500,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-ruiru-3747144,Ruiru
5 Bed Townhouse with En Suite at Off Ruaka Rd,"KSh 80,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-runda-3674254,"2, Off Ruaka Rd, Runda, Westlands"
4 Bed Townhouse with En Suite at Chalbi Drive,"KSh 75,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3746449,"88, Chalbi Drive, Lavington"
4 Bed Townhouse with En Suite at Paradise Lost Road,"KSh 62,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kiambu-road-3740912,"Paradise Lost Road, Kiambu Road"
4 Bed Villa with En Suite in Kiambu Road,"KSh 34,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kiambu-road-3746343,Kiambu Road
3 Bed House with En Suite in Donholm,"KSh 14,500,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-donholm-10-3471267,Donholm
4 Bed House at Thigiri,"KSh 150,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-thigiri-3742630,"THIGIRI, Thigiri, Westlands"
5 Bed House with En Suite at Lavington,"KSh 130,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-lavington-3745333,"6g, Lavington"
5 Bed Villa with En Suite at Lavington,"KSh 105,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3745332,"67y, Lavington"
5 Bed Townhouse with En Suite at Lavington,"KSh 150,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3745330,"64, Lavington"
5 Bed House with En Suite at Nyali Mombasa,"KSh 150,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-nyali-area-3713181,"Nyali Mombasa, Nyali  Mombasa, Nyali Area, Nyali"
5 Bed Villa with En Suite in Lavington,"KSh 65,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3741363,Lavington
4 Bed Townhouse with En Suite at Chalbi Drive,"KSh 68,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3744926,"Chalbi Drive, Lavington"
3 Bed Villa with En Suite at Kanamai Area,"KSh 7,450,000",https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-mtwapa-3744700,"Kanamai Area, Mtwapa"
4 Bed Villa with En Suite at Nyali Mombasa,"KSh 55,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-nyali-area-3744628,"Nyali Mombasa, Nyali Area, Nyali"
4 Bed House with En Suite at Balozi Estate,"KSh 26,700,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-muthaiga-9-3457880,"Balozi Estate, Muthaiga"
4 Bed Townhouse with En Suite at Edenville,"KSh 24,500,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kiambu-road-4-3544945,"Edenville, Kiambu Road"
4 Bed House with En Suite at Summerfield Estate,"KSh 41,600,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kiambu-road-3448863,"Summerfield Estate, Kiambu Road"
4 Bed House with En Suite in Langata,"KSh 17,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-langata-11-3580494,Langata
3 Bed House with Staff Quarters at Acacia,"KSh 8,000,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3708246,"acacia, Kitengela"
3 Bed House with En Suite at Ruiru Kimbo,"KSh 9,500,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-ruiru-3744325,"Ruiru Kimbo, Ruiru"
5 Bed Villa with En Suite in Runda,"KSh 115,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-runda-3693787,"Runda, Westlands"
3 Bed House with Staff Quarters in Nyali Area,"KSh 75,000,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-nyali-area-10-3494299,"Nyali Area, Nyali"
5 Bed House at World Bank Estate,"KSh 8,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-changamwe-10-3517245,"World Bank Estate, Changamwe"
5 Bed Villa with Swimming Pool in Kisumu,"KSh 48,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-kisumu-3690269,Kisumu
3 Bed House with Swimming Pool at Bofa Road,"KSh 25,000,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kilifi-town-3707405,"Bofa road, Kilifi"
4 Bed House with Staff Quarters in Komarock,"KSh 11,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-komarock-3716037,Komarock
5 Bed House in Kikambala,"KSh 25,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kikambala-3744267,Kikambala
6 Bed House in Tudor,"KSh 170,000,000",https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-tudor-3744266,"Tudor, Mombasa Island"
5 Bed Townhouse with En Suite at Chalbi Drive,"KSh 66,000,000",https://www.buyrentkenya.com/listings/furnished-5-bedroom-townhouse-for-sale-lavington-3743928,"56, Chalbi Drive, Lavington"
4 Bed Townhouse with En Suite at Chalbi Drive,"KSh 66,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3743854,"Chalbi Drive, Lavington"
7 Bed House with En Suite at Kenyatta Road,"KSh 23,500,000",https://www.buyrentkenya.com/listings/7-bedroom-house-for-sale-juja-3743826,"Muigai inn, Kenyatta road, Juja"
4 Bed Villa with En Suite in Kiambu Road,"KSh 40,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kiambu-road-3743758,Kiambu Road
6 Bed Villa with En Suite at Jacaranda Road,"KSh 95,000,000",https://www.buyrentkenya.com/listings/furnished-6-bedroom-villa-for-sale-watamu-3743709,"Jacaranda road, Watamu"
4 Bed House in Ngong Road,"KSh 19,500,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ngong-road-3743522,Ngong Road
5 Bed House with En Suite at Redhil Road,"KSh 350,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-nyari-3743441,"550, Redhil Road, Nyari, Westlands"
5 Bed House with En Suite at Redhill Road,"KSh 150,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-nyari-3743418,"y67, Redhill Road, Nyari, Westlands"
5 Bed House with En Suite in Ruiru,"KSh 12,500,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-ruiru-3743216,Ruiru
5 Bed Townhouse with En Suite at Royal Villas,"KSh 45,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3743202,"34, Royal villas, Lavington"
4 Bed House with En Suite at Muthaiga Road,"KSh 315,000,000",https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-sale-muthaiga-3743181,"82g, Muthaiga Road, Muthaiga"
5 Bed Townhouse with En Suite at Convent Drive,"KSh 63,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3743167,"89k, Convent Drive, Lavington"
5 Bed House with En Suite at Thigiri Ridge,"KSh 165,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-thigiri-3742949,"321, Thigiri Ridge, Thigiri, Westlands"
4 Bed Townhouse in Kitisuru,"KSh 69,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kitisuru-3743157,"Kitisuru, Westlands"
5 Bed Villa with En Suite at Vipingo,"KSh 130,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-vipingo-3743100,Vipingo
4 Bed House with Garden at Thigiri,"KSh 165,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-thigiri-3742563,"Thigiri, Westlands"
3 Bed House with En Suite at Tezo,"KSh 5,900,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kilifi-town-3742540,"Tezo, Kilifi"
4 Bed Villa with En Suite at Kanamai Area,"KSh 11,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-mtwapa-3742501,"Kanamai Area, Mtwapa"
5 Bed House with En Suite at Grevillea Grove,"KSh 120,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-brookside-3742436,"Grevillea Grove, Brookside, Westlands"
3 Bed Villa with En Suite at Mtwapa Donya,"KSh 18,000,000",https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-mtwapa-3742151,"Mtwapa Donya, Mtwapa"
3 Bed House with En Suite at Kitengela,"KSh 7,500,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3679666,"kitengela, Kitengela"
5 Bed Villa with En Suite at Paparemo,"KSh 130,000,000",https://www.buyrentkenya.com/listings/furnished-5-bedroom-villa-for-sale-watamu-3741537,"Papa remo, Paparemo, Watamu"
5 Bed Villa with En Suite at Beach Road,"KSh 74,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-ukunda-3741213,"Beach road, Ukunda"
3 Bed House with Garden in Buruburu,"KSh 12,000,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-buruburu-3739256,Buruburu
3 Bed House with En Suite at Tezo,"KSh 5,900,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kilifi-town-3740998,"Tezo, Kilifi"
5 Bed Villa with En Suite in Lavington,"KSh 85,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3740742,Lavington
5 Bed House with Staff Quarters in Nyari,"KSh 180,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-nyari-3740728,"Nyari, Westlands"
4 Bed Townhouse with Staff Quarters in Riverside,"KSh 50,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-riverside-3740623,"Riverside, Westlands"
5 Bed Villa with En Suite at Garden Estate Road,"KSh 55,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-garden-estate-3740482,"New garden Estate Road, Garden Estate Road, Garden Estate, Roysambu"
5 Bed House with En Suite in Thigiri,"KSh 165,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-thigiri-3740436,"Thigiri ridge Nairobi., Thigiri, Westlands"
4 Bed Villa with En Suite in Diani,"KSh 8,500,000",https://www.buyrentkenya.com/listings/furnished-4-bedroom-villa-for-sale-diani-3660853,Diani
3 Bed Townhouse with En Suite at Mtwapa,"KSh 8,500,000",https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-mtwapa-3740050,Mtwapa
3 Bed Villa with En Suite at Mayungu,"KSh 25,000,000",https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-malindi-3740029,"Mayungu, Malindi"
5 Bed Villa with En Suite at Nyali,"KSh 78,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-nyali-area-3739638,"Greenwood drive, Nyali, Nyali Area"
6 Bed Villa with En Suite at Jacaranda Watamu,"KSh 50,000,000",https://www.buyrentkenya.com/listings/furnished-6-bedroom-villa-for-sale-watamu-3739598,"Jacaranda watamu, Watamu"
8 Bed Villa with En Suite at Jacaranda Road,"KSh 75,000,000",https://www.buyrentkenya.com/listings/furnished-8-bedroom-villa-for-sale-watamu-3739566,"Jacaranda road, Watamu"
3 Bed House with En Suite at Jacaranda Road,"KSh 27,000,000",https://www.buyrentkenya.com/listings/furnished-3-bedroom-house-for-sale-watamu-3739559,"Jacaranda road, Watamu"
4 Bed Villa with En Suite at Paparemo,"KSh 27,000,000",https://www.buyrentkenya.com/listings/furnished-4-bedroom-villa-for-sale-watamu-3739556,"Paparemo, Watamu"
5 Bed Villa with En Suite at Jacaranda Road,"KSh 65,000,000",https://www.buyrentkenya.com/listings/furnished-5-bedroom-villa-for-sale-watamu-3739555,"Jacaranda road, Watamu"
4 Bed House with En Suite at Casuarina,"KSh 28,000,000",https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-sale-malindi-3739552,"Casuarina, Malindi"
4 Bed Villa with En Suite at Casuarina,"KSh 50,000,000",https://www.buyrentkenya.com/listings/furnished-4-bedroom-villa-for-sale-malindi-3739549,"Casuarina, Malindi"
4 Bed Villa with En Suite at Sultan,"KSh 72,000,000",https://www.buyrentkenya.com/listings/furnished-4-bedroom-villa-for-sale-kikambala-3739499,"Sultan, Kikambala"
5 Bed Villa with En Suite at Malindi,"KSh 120,000,000",https://www.buyrentkenya.com/listings/furnished-5-bedroom-villa-for-sale-malindi-3739478,Malindi
6 Bed Townhouse with En Suite in Kitisuru,"KSh 150,000,000",https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-sale-kitisuru-3739319,"Kitisuru, Westlands"
3 Bed Townhouse with En Suite at Mombasa Malindi Highway,"KSh 8,500,000",https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-mtwapa-3738958,"Mombasa Malindi Highway, Mtwapa"
4 Bed House with Staff Quarters at Lakers Road,"KSh 28,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-mkomani-3738934,"Lakers road, Mkomani, Nyali"
4 Bed Townhouse with En Suite at Lavington Green,"KSh 58,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3717368,"Maziwa, Lavington Green, Lavington"
4 Bed Villa with En Suite at Sultan,"KSh 72,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kikambala-3738919,"Sultan, Kikambala"
4 Bed Townhouse with En Suite at Links Road,"KSh 55,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-mkomani-3738873,"Links road, Mkomani, Nyali"
6 Bed Villa with En Suite in Kiambu Road,"KSh 140,000,000",https://www.buyrentkenya.com/listings/6-bedroom-villa-for-sale-kiambu-road-3737898,Kiambu Road
4 Bed Villa with En Suite in Kiambu Road,"KSh 34,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kiambu-road-3738310,Kiambu Road
4 Bed Townhouse with En Suite at Links Road,"KSh 38,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-nyali-area-3738283,"Links road, Nyali Area, Nyali"
4 Bed House with Backup Generator in Kiambu Road,"KSh 30,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kiambu-road-3728615,Kiambu Road
3 Bed House with Garden in Kitisuru,"KSh 12,000,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitisuru-3730219,"Kitisuru, Westlands"
4 Bed Townhouse with En Suite in Parklands,"KSh 28,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-parklands-3738043,"Parklands, Westlands"
6 Bed Townhouse with En Suite in Lavington,"KSh 85,000,000",https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-sale-lavington-3738003,Lavington
4 Bed Townhouse with Staff Quarters in Lavington,"KSh 48,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3717509,Lavington
5 Bed House with Garden at Kitisuru Road,"KSh 140,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kitisuru-3737718,"Kitisuru Road, Kitisuru, Westlands"
4 Bed House in Kitisuru,"KSh 300,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitisuru-3617107,"Kitisuru, Westlands"
6 Bed Townhouse with En Suite in Muthaiga,"KSh 320,000,000",https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-sale-muthaiga-3695755,Muthaiga
5 Bed Townhouse with En Suite in Karen,"KSh 80,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-karen-3678019,Karen
3 Bed Townhouse with En Suite in Westlands Area,"KSh 48,000,000",https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-westlands-area-3723267,"Westlands Area, Westlands"
4 Bed Townhouse with En Suite in Kitengela,"KSh 8,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kitengela-3704313,Kitengela
5 Bed House with En Suite at Kamakis,"KSh 18,500,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-eastern-bypass-3737560,"Kamakis, Eastern ByPass, Ruiru"
10 Bed House with En Suite in Diani,"KSh 150,000,000",https://www.buyrentkenya.com/listings/furnished-10-bedroom-house-for-sale-diani-4-3596781,Diani
5 Bed Villa with En Suite in Diani,"KSh 150,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-diani-3689409,Diani
4 Bed Townhouse with En Suite in Runda,"KSh 150,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-runda-3687459,"Runda, Westlands"
3 Bed House with En Suite in Kitengela,"KSh 6,500,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3627975,Kitengela
5 Bed Townhouse with En Suite in Runda,"KSh 375,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-runda-3737354,"Runda, Westlands"
5 Bed Townhouse with En Suite in Lavington,"KSh 78,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3737304,Lavington
4 Bed House with En Suite in Kitengela,"KSh 8,500,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitengela-3729697,Kitengela
6 Bed House with En Suite in Westlands Area,"KSh 170,000,000",https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-westlands-area-3736650,"Westlands Area, Westlands"
